Unnamed: 0,JB_review,ACT_ID,ACT_cnt,Rep_ID,Rep_cnt,ACT_text,ACT_text_normalised,rep_text,Rep_text_normalised,ACT_text_notes,reply category,JB reply category,reply support,JB reply support,reply abusive,JB reply abusive,rep_text_notes
,non-priority,1466170119411929089,ACT_800,1466170253885460480,reply_1,Could at least have gotten a yellow you dirty mong @richarlison97 https://t.co/lwpUzrX8RC,Could at least have gotten a yellow you dirty mong [PLAYER1] [URL],@BrewsterBall7 @richarlison97 What would you have won?,[USER1] [PLAYER1] What would you have won?,,disagrees_with_the_post,other,no,no,no,no,
,non-priority,1459818030276489220,ACT_832,1459846583537872901,reply_1,@HarryMaguire93 @iamWekesa @England This won't change the fact thar you're a cow 🤣🤣 https://t.co/88aHTjGZ9w,[PLAYER1] [USER1] [BODY] This won't change the fact thar you're a cow 🤣🤣 [URL],@ChrisExcel102 @HarryMaguire93 @iamWekesa @England Can’t wait for a new manager to bench him,[USER1] [PLAYER1] [USER2] [BODY] Can’t wait for a new manager to bench him,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1490810425407115265,ACT_1054,1490810742806913028,reply_1,"@JackGrealish you are fuckin alcoholic, fuckin idiot who is behaving unprofessionally.  
 

 FUCK YOU.","[PLAYER1] you are fuckin alcoholic, fuckin idiot who is behaving unprofessionally. FUCK YOU.",@madvillain666 @JackGrealish Fuck this garbage.,[USER1] [PLAYER1] Fuck this garbage.,,agrees_with_the_post,agrees_with_the_post,no,no,yes,yes,
,non-priority,1465917497299783683,ACT_1469,1465918262642757634,reply_1,@Cristiano You are the biggest loser. You always are jealous of Messi and now you showed it. What a hypocrite ! Your family shouldn't be ashamed of yourself cause they are like you clown.,[PLAYER1] You are the biggest loser. You always are jealous of Messi and now you showed it. What a hypocrite ! Your family shouldn't be ashamed of yourself cause they are like you clown.,@Footballdrug34 @Cristiano He was not coming out like this because he thought he can catch the 6 but 7 is out of his reach and u know cry baby starts crying,[USER1] [PLAYER1] He was not coming out like this because he thought he can catch the 6 but 7 is out of his reach and u know cry baby starts crying,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1488778771410960384,ACT_2013,1488779010096218112,reply_1,"Rivalry between players is non existent, back in the day Kane would have tweeted @dele_official fuck off you traitor","Rivalry between players is non existent, back in the day Kane would have tweeted [PLAYER1] fuck off you traitor",@GoanWHU @dele_official Hardly like he’s joining Spurs’ rivals tho is it,[USER1] [PLAYER1] Hardly like he’s joining Spurs’ rivals tho is it,,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
,non-priority,1472922242929643529,ACT_2052,1472923819597864960,reply_1,"This is why @HKane deserves to win nothing in his whole career. 
 

 What a despicable cowardly dirty player he is.",This is why [PLAYER1] deserves to win nothing in his whole career. What a despicable cowardly dirty player he is.,". @HKane 😂😂 Out of another Mickey Mouse competition! So that’s something else you won’t win! Really happy about that. 
 

 https://t.co/sCtBTnO4WW",. [PLAYER1] 😂😂 Out of another Mickey Mouse competition! So that’s something else you won’t win! Really happy about that. [URL],,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1488956489956012041,ACT_2392,1488957311574061059,reply_1,@masongreenwood you belong in a dark room no windows no lights just you and your rapist self fucking disgusting you how the fuck do you sleep at night knowing your a rapist your mum and dad should be ashamed to call you their son kiss goodbye to your career😂,[PLAYER1] you belong in a dark room no windows no lights just you and your rapist self fucking disgusting you how the fuck do you sleep at night knowing your a rapist your mum and dad should be ashamed to call you their son kiss goodbye to your career😂,@leonadam4 @masongreenwood So will your child mr judge,[USER1] [PLAYER1] So will your child mr judge,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
,non-priority,1491165581634326529,ACT_2597,1491167164292018176,reply_1,"I absolutely HATE Everton as a club and @JPickford1 playing for them makes it even sweeter.
 Utter arseholes of a club and deserve to go down #nufc #EFC",I absolutely HATE Everton as a club and [PLAYER1] playing for them makes it even sweeter. Utter arseholes of a club and deserve to go down #nufc #EFC,@mcburnsie @JPickford1 Just as well Lampard has sorted them out after 1 game,[USER1] [PLAYER1] Just as well Lampard has sorted them out after 1 game,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1491836677433798656,ACT_2720,1491842735053197315,reply_1,Surely all professionals playing against @KurtZouma will not shake this animal abusing man’s hand?! Absolute joke of a human. #WestHam #ZoumaOut #ZoumaAnimalAbuser,Surely all professionals playing against [PLAYER1] will not shake this animal abusing man’s hand?! Absolute joke of a human. #WestHam #ZoumaOut #ZoumaAnimalAbuser,@NFT_Wellsy @KurtZouma Shocking that he started against Watford! SMH,[USER1] [PLAYER1] Shocking that he started against Watford! SMH,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1490980490236424192,ACT_3212,1490980697561264128,reply_1,"Hey, @KurtZouma, why not try that with someone your own size, you fucking scumbga coward? @WestHam - sack him. @RSPCA_official - if he doesn't want the cat, I will gladly give it a good home. #sackzouma","Hey, [PLAYER1], why not try that with someone your own size, you fucking scumbga coward? [CLUB] - sack him. [USER1] - if he doesn't want the cat, I will gladly give it a good home. #sackzouma",@Margare77981019 @KurtZouma @WestHam @RSPCA_official Sack him and get him out immediately,[USER1] [PLAYER1] [CLUB] [USER2] Sack him and get him out immediately,,agrees_with_the_post,agrees_with_the_post,no,no,yes,yes,
,non-priority,1475217318942679041,ACT_3223,1475960421190356993,reply_1,@Calteck10 Learn how to score you twat…..what’s your problem??…..I don’t know how you manage to start when you can’t even score…..you’re becoming useless game by game,[PLAYER1] Learn how to score you twat…..what’s your problem??…..I don’t know how you manage to start when you can’t even score…..you’re becoming useless game by game,@Chris_breezy935 @Calteck10 Go and 'support' someone else. We don't need people like you around our club. All you are capable of is childish insults. It's pathetic. How old are you? 10?,[USER1] [PLAYER1] Go and 'support' someone else. We don't need people like you around our club. All you are capable of is childish insults. It's pathetic. How old are you? 10?,,agrees_with_the_post,disagrees_with_the_post,no,no,yes,yes,
,non-priority,1466050076627943432,ACT_3264,1466053496659009538,reply_1,@Cristiano @RebelsGaming_gg CRY YOU FRAUD #LM7,[PLAYER1] [USER1] CRY YOU FRAUD #LM7,@GT_MessiFC @Cristiano @RebelsGaming_gg Bodied my idol pendu https://t.co/JoxX46iPKT,[USER1] [PLAYER1] [USER2] Bodied my idol pendu [URL],,other,other,no,no,no,no,
,non-priority,1489728604095328259,ACT_3419,1489738258082787331,reply_1,"@LoCelsoGiovani Took your time you parasite, out me club","[PLAYER1] Took your time you parasite, out me club","@xGeorgeTHFC @LoCelsoGiovani now he will play Champions League, Coys are really out of CL","[USER1] [PLAYER1] now he will play Champions League, Coys are really out of CL",,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
,non-priority,1489848546253844481,ACT_3485,1489893741695492097,reply_1,"25 chances created, 7 big chances created. Fuck u @Cristiano","25 chances created, 7 big chances created. Fuck u [PLAYER1]",@EuropeanReece @Cristiano hes so bad,[USER1] [PLAYER1] hes so bad,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1491482292199559171,ACT_3738,1491484478614691840,reply_1,"Fuck you @adidasfootball,why would you cancel @KurtZouma contract just because of a cat?",Fuck you [USER1] would you cancel [PLAYER1] contract just because of a cat?,@Alfredochiengo4 @adidasfootball @KurtZouma Because they’re decent human beings and #KurtZouma is an animal abusing scumbag.,[USER1] [USER2] [PLAYER1] Because they’re decent human beings and #KurtZouma is an animal abusing scumbag.,,agrees_with_the_post,disagrees_with_the_post,no,no,yes,yes,
,non-priority,1441761335579136000,ACT_3776,1441761681806290951,reply_1,"Can't repeat it enough. You fkin Dobby are a nobody compared to @Cristiano, @B_Fernandes8. Where's the respect for the greatest thing your country ever produced?","Can't repeat it enough. You fkin Dobby are a nobody compared to [PLAYER1], [PLAYER2]. Where's the respect for the greatest thing your country ever produced?",@AlfonsinhoJr @Cristiano @B_Fernandes8 The way he turned his back on Ronaldo and wasn’t even willing to let him take it,[USER1] [PLAYER1] [PLAYER2] The way he turned his back on Ronaldo and wasn’t even willing to let him take it,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1468304489811791878,ACT_4026,1468305874229895171,reply_1,Changes 👀 @RBLeipzig_EN the game changer.... @JackGrealish is a b**ch 😣,Changes 👀 [USER1] the game changer.... [PLAYER1] is a b**ch 😣,@Dominiq0001 @RBLeipzig_EN @JackGrealish 100m in the mud https://t.co/sa17gpXhk2,[USER1] [USER2] [PLAYER1] 100m in the mud [URL],,other,other,no,no,no,no,
,non-priority,1502727437217640453,ACT_4239,1502727601944727553,reply_1,@HarryMaguire93 is indeed a very stupid and useless defender. I hate the sight of him on the pitch. No way this guy is captain of my team. Drop him immediately.,[PLAYER1] is indeed a very stupid and useless defender. I hate the sight of him on the pitch. No way this guy is captain of my team. Drop him immediately.,@twtr_Ahmad @HarryMaguire93 You got that right bro. Clearly the board demands he plays.,[USER1] [PLAYER1] You got that right bro. Clearly the board demands he plays.,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1491029107202686981,ACT_4310,1491030472369258501,reply_1,"This woman list her job.
 Same should apply to @kurtzouma. Piece of 💩. #animalabuse.
  #LooseWomen
 https://t.co/QrOmO7yNEr",This woman list her job. Same should apply to [PLAYER1]. Piece of 💩. #animalabuse. #LooseWomen [URL],@JudeTaylor25 @KurtZouma Good comparison 👏 👍,[USER1] [PLAYER1] Good comparison 👏 👍,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1490839049040322570,ACT_4412,1490841783072616448,reply_1,"@KurtZouma thinks he can abuse cats without punishment?????
 My cat will teach that son of a bitch a lesson https://t.co/WpqbviYlFf",[PLAYER1] thinks he can abuse cats without punishment????? My cat will teach that son of a bitch a lesson [URL],@Cr7_IsTheGoat_ @KurtZouma That’s the black panther Wdym cat 😭,[USER1] [PLAYER1] That’s the black panther Wdym cat 😭,,other,other,no,no,no,no,
,non-priority,1491445593809760263,ACT_4516,1491571812903309314,reply_1,Really don’t what’s worse? @WestHam playing @KurtZouma yesterday or the videos of him abusing an animal. Classless to have him play after the video was shown. What a piece of crap. Take him to the zoo and have him kick a Lion now. That will surely change his mind about it. 🤬🤬 https://t.co/Etp65McF0K,Really don’t what’s worse? [CLUB] playing [PLAYER1] yesterday or the videos of him abusing an animal. Classless to have him play after the video was shown. What a piece of crap. Take him to the zoo and have him kick a Lion now. That will surely change his mind about it. 🤬🤬 [URL],@Hell4DeathMetal @WestHam @KurtZouma Agreed,[USER1] [CLUB] [PLAYER1] Agreed,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1491171847957893120,ACT_4539,1491855004226899968,reply_1,"Dropkicking a cat across the kitchen is not an ‘internal matter’ David Moyes and @westhamfootball! It is a criminal act punishable by up to 5 years in prison, a sentence I hope that despicable coward @KurtZouma recieves. Shame on you Moyes for putting him on the field tonight. https://t.co/j29KL4O4ba","Dropkicking a cat across the kitchen is not an ‘internal matter’ David Moyes and [USER1] It is a criminal act punishable by up to 5 years in prison, a sentence I hope that despicable coward [PLAYER1] recieves. Shame on you Moyes for putting him on the field tonight. [URL]",@thelonestarjet @westhamfootball @KurtZouma I agree 💯 with you Paul. I love cat's the man's a criminal. I take great care of mine!,[USER1] [USER2] [PLAYER1] I agree 💯 with you Paul. I love cat's the man's a criminal. I take great care of mine!,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1490821108035166211,ACT_4661,1490821314424320003,reply_1,I hope @WestHam sack your arse off @KurtZouma Absolutely disgusting behaviour https://t.co/NbhyuUYUCn,I hope [CLUB] sack your arse off [PLAYER1] Absolutely disgusting behaviour [URL],@Farmer_Boycie @WestHam @KurtZouma Truly disgusting. Needs locking up.,[USER1] [CLUB] [PLAYER1] Truly disgusting. Needs locking up.,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1455611452547641355,ACT_4879,1455611591836196865,reply_1,"7PM and we out here assisting on CL nights, what are you doing ? sleeping like a d|ckhead, D|CKHEAD @BukayoSaka87.","7PM and we out here assisting on CL nights, what are you doing ? sleeping like a d|ckhead, D|CKHEAD [PLAYER1].",@J7zza @BukayoSaka87 dont beg it we remember the slander,[USER1] [PLAYER1] dont beg it we remember the slander,,agrees_with_the_post,other,no,no,no,no,
,non-priority,1.43E+18,ACT_2702,1432102421967278081,reply_1,@Vyiww @bttar70 @i63osy @Iam_MutisoIsaac @ManUtd @Cristiano So you're homophobic?,[USER1] [USER2] [USER3] [USER4] [CLUB] [PLAYER1] So you're homophobic?,@UTDKehba @bttar70 @i63osy @Iam_MutisoIsaac @ManUtd @Cristiano ofc,[USER1] [USER2] [USER3] [USER4] [CLUB] [PLAYER1] ofc,,agrees_with_the_post,other,no,no,no,no,
,non-priority,1.47E+18,ACT_3161,1469041634885214213,reply_1,"@Cristiano GIVE ME DAT DICK, I’LL SUCK IT","[PLAYER1] GIVE ME DAT DICK, I’LL SUCK IT",@Cristiano wallahi mandem i was hacked,[PLAYER1] wallahi mandem i was hacked,,other,other,no,no,no,no,
,non-priority,1.44E+18,ACT_3395,1443691549657911298,reply_1,@MatteoGuendouzi Come to istanbul son of a bitch,[PLAYER1] Come to istanbul son of a bitch,"@g_hagiii @MatteoGuendouzi He will come for brake your ass ,be patient ...","[USER1] [PLAYER1] He will come for brake your ass ,be patient ...",,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
,non-priority,1.5E+18,ACT_4729,1495366277912801280,reply_1,Haha quality you deserve everything you get @KurtZouma you horrible cunt,Haha quality you deserve everything you get [PLAYER1] you horrible cunt,"@Kurt54233371 @KurtZouma https://t.co/TTA6ImiDHS #Zouma is a Serial Killer, like this dude ⬇️","[USER1] [PLAYER1] [URL] #Zouma is a Serial Killer, like this dude ⬇️",,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1.5E+18,ACT_4857,1503857889462689794,reply_1,Honestly @HarryMaguire93 you should never play for Manchester United again you are and absolute disgrace to the club your family and everyone else and especially us as fans you are fucking useless and think you should fuck off 🇾🇪,Honestly [PLAYER1] you should never play for Manchester United again you are and absolute disgrace to the club your family and everyone else and especially us as fans you are fucking useless and think you should fuck off 🇾🇪,@bradleyvalleysx @HarryMaguire93 Fuck me lad…,[USER1] [PLAYER1] Fuck me lad…,,disagrees_with_the_post,other,no,no,no,no,
